Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,Volume_SMA,Target
2023-08-09,86.42236328125,88.46710290847838,85.97785761561957,88.1114953614566,32517900,85.89241523742676,87.78078659057617,54.657936437893525,-0.391063923004495,-0.5793518790404254,85.89241523742676,88.67668995518939,83.10814051966413,17592125.0,0.04880569076178154
2023-08-10,90.64026641845703,91.40086688973034,86.67919783187511,88.87210865804413,56716800,85.95612831115723,87.85862518310547,63.43897891998642,0.005225558400994146,-0.4624363915521415,85.95612831115723,89.10900370279717,82.80325291951729,19661690.0,-0.029860608240412034
2023-08-11,87.9336929321289,90.23526194212076,87.7756493178664,90.2056292354649,21925700,85.97588348388672,87.87956634521484,56.30204402794025,0.09974022374491653,-0.3500010684927299,85.97588348388672,89.17511804751406,82.77664892025938,19871265.0,-0.0023590002988986836
2023-08-14,87.72625732421875,88.21028332540438,86.91626401027378,87.904061102221,13676400,86.13640022277832,87.8839126586914,58.6225614927905,0.15610596463697846,-0.2487796618667882,86.13640022277832,89.34932621140507,82.92347423415157,18829915.0,-0.019704906467442274
2023-08-15,85.99761962890625,87.15334805103866,85.82969591789615,86.91627130294802,13677900,86.19122352600098,87.81061828613281,53.00603032498127,0.060591148164093056,-0.18690549986061197,86.19122352600098,89.3524044360799,83.03004261592207,18418035.0,-0.008155427488582223
2023-08-16,85.29627227783203,85.99760726678795,85.02957039493629,85.48395612568406,12182700,86.15714416503906,87.71875305175782,52.45410237322819,-0.07088083175833049,-0.1637005662401557,86.15714416503906,89.34261258521019,82.97167574486792,18168320.0,-0.004979627374104401
2023-08-17,84.87152862548828,85.89883855744561,84.75299779168552,85.85932576741332,14206000,86.14282150268555,87.59547576904296,49.47052399195464,-0.20696086998415808,-0.17235262698895618,86.14282150268555,89.34970955880353,82.93593344656757,18114745.0,0.0004655581785466545
2023-08-18,84.91104125976562,85.66176919641391,84.32824456452008,84.32824456452008,12353900,86.08256607055664,87.46587692260742,41.43777891533253,-0.3080657511021059,-0.19949525181158614,86.08256607055664,89.33650551688626,82.82862662422701,17739230.0,-0.0009306830699782331
2023-08-21,84.83201599121094,85.19750364746014,84.36775766414084,84.762870492601,11215000,86.04700508117676,87.33449981689454,40.76248805214926,-0.39007226626607405,-0.23761065470248374,86.04700508117676,89.3410598782746,82.75295028407892,17604385.0,-0.0010479263523259785
2023-08-22,84.74311828613281,85.03945290894815,84.32824529241485,84.66409270553106,9845900,86.05490798950196,87.21319839477539,48.23039894345456,-0.45696867181371204,-0.28148225812472943,86.05490798950196,89.33492321296922,82.7748927660347,17329910.0,0.0004662636338672588
