Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,Volume_SMA,Target
2023-08-09,147.4288330078125,149.08728617082494,147.12207665930103,148.89556162454963,6277800,148.87063522338866,140.62107330322266,43.295457834114714,2.5323409820908296,3.231237411311505,148.87063522338866,153.60800082672927,144.13326962004805,10675305.0,-0.0014954621742978569
2023-08-10,147.20835876464844,149.01060178150414,146.75779801043453,147.99444846439056,5995100,149.0954360961914,140.94773040771486,45.8208228088596,2.201788762542037,3.0253476815576112,149.0954360961914,152.94607859950838,145.24479359287443,10413315.0,0.005795833861538702
2023-08-11,148.06155395507812,148.12866559908508,146.3168413703072,146.70029050631376,5178000,149.31975784301758,141.32477508544923,37.73332526661423,1.9857786483139535,2.81743387490888,149.31975784301758,152.2223513563305,146.41716432970466,9321635.0,0.002071756160390681
2023-08-14,148.36830139160156,148.5120911378454,146.5948165071565,147.25627859516732,5044300,149.38638229370116,141.67234649658204,42.46873008169065,1.818379879700501,2.617623075867204,149.38638229370116,152.12476711862865,146.64799746877367,8710730.0,-0.025456974442752633
2023-08-15,144.59129333496094,146.93037113420786,144.01610499402747,146.52774514661328,10300300,149.2507354736328,141.88934600830078,29.139171849395808,1.365204932482726,2.3671394471903087,149.2507354736328,152.61958931710703,145.88188163015857,8551160.0,-0.0042430641409000325
2023-08-16,143.977783203125,144.7159382494245,143.48886866638492,144.37082812899283,6978200,149.0561325073242,142.12035369873047,31.20581350360881,0.9456544655133996,2.082842450854927,149.0561325073242,153.13556335184157,144.97670166280685,8274570.0,-0.01038700988413399
2023-08-17,142.48228454589844,145.00349101600736,142.26178740719132,144.63921874287325,9953900,148.69568557739257,142.31669067382813,24.412920616026327,0.4868711074479961,1.7636481821735408,148.69568557739257,153.70645373341586,143.68491742136928,8275470.0,0.002287496550281709
2023-08-18,142.80821228027344,143.31628892363722,141.34149825280505,141.54280391198546,8516900,148.40905303955077,142.49383972167968,20.943751877749747,0.14787700107967794,1.4404939459547683,148.40905303955077,154.07069211334425,142.7474139657573,8169660.0,0.0034234137782147567
2023-08-21,143.29710388183594,143.89146897277473,141.89750157259945,143.46007047249253,8327000,148.00067291259765,142.6800048828125,24.67100130583711,-0.08040198015066835,1.136314760733681,148.00067291259765,153.90725738830852,142.09408843688678,7866940.0,-0.020738423184713084
2023-08-22,140.32534790039062,143.45050057196858,139.81727124640256,143.0862136775447,9682000,147.5002639770508,142.80140319824218,22.69976008555986,-0.49539992715412495,0.8099718231561198,147.5002639770508,154.21516479003768,140.7853631640639,7853805.0,0.006763109151205704
