Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,Volume_SMA,Target
2023-08-09,4467.7099609375,4502.43994140625,4461.330078125,4501.56982421875,3803100000,4534.159008789063,4427.105185546875,39.382121352477995,18.939005710709353,35.728007814653424,4534.159008789063,4604.037834923207,4464.2801826549185,3952356500.0,0.00025071394456976925
2023-08-10,4468.830078125,4527.3701171875,4457.919921875,4487.16015625,4504370000,4532.0985107421875,4432.37138671875,39.31503715702397,13.948253331709566,31.372056918064654,4532.0985107421875,4607.206461909997,4456.990559574378,3985598500.0,-0.0010696923700230787
2023-08-11,4464.0498046875,4476.22998046875,4443.97998046875,4450.68994140625,3753290000,4530.030004882812,4438.05578125,35.0209512429456,9.497832893529448,26.997212113157616,4530.030004882812,4610.3307888115305,4449.729220954094,3990890500.0,0.005750475751703066
2023-08-14,4489.72021484375,4490.330078125,4453.43994140625,4458.1298828125,3896410000,4528.376513671875,4443.42978515625,37.6697805031807,7.950580848802929,23.187885860286677,4528.376513671875,4610.6428423049865,4446.110185038763,4008799000.0,-0.011550909428841738
2023-08-15,4437.85986328125,4478.8701171875,4432.18994140625,4478.8701171875,3832250000,4522.5205078125,4446.539580078125,32.410853859900925,2.5107333290161478,19.052455354032574,4522.5205078125,4613.0702561477465,4431.9707594772535,3995911000.0,-0.007555395210577687
2023-08-16,4404.330078125,4449.9501953125,4403.5498046875,4433.7900390625,3753910000,4514.451000976563,4449.150380859375,32.04440345213783,-4.454608510391154,14.35104258114783,4514.451000976563,4616.788826012968,4412.113175940158,3977823000.0,-0.007712913029036983
2023-08-17,4370.35986328125,4421.169921875,4364.830078125,4416.31982421875,3943700000,4506.22548828125,4450.880576171875,20.551626783217728,-12.570895084239055,8.966655048070454,4506.22548828125,4626.522514565618,4385.928461996883,3986919500.0,-0.00014870682600087726
2023-08-18,4369.7099609375,4381.81982421875,4335.31005859375,4344.8798828125,3940400000,4497.893994140625,4452.924375,19.001957811779462,-18.83839506456934,3.405645025542495,4497.893994140625,4631.728430696773,4364.059557584477,4005430000.0,0.006879188518795987
2023-08-21,4399.77001953125,4407.5498046875,4360.2998046875,4380.27978515625,3726850000,4490.15048828125,4455.041171875,26.181857375321044,-21.136193565160283,-1.502722692598061,4490.15048828125,4628.0209995935475,4352.279976968952,3998960000.0,-0.002777466728829614
2023-08-22,4387.5498046875,4418.58984375,4382.77001953125,4415.330078125,3522760000,4481.15498046875,4456.814970703125,30.35965499214298,-23.670426696292452,-5.93626349333694,4481.15498046875,4621.245990338925,4341.063970598575,3984474500.0,0.011044879965972587
2023-08-23,4436.009765625,4443.18017578125,4396.43994140625,4396.43994140625,3837270000,4474.61796875,4458.7565625,40.781366366263775,-21.520436662179236,-9.0530981271054,4474.61796875,4610.014474248813,4339.221463251187,3976823500.0,-0.013457974663146133
2023-08-24,4376.31005859375,4458.2998046875,4375.5498046875,4455.16015625,3723470000,4466.562963867187,4458.902568359375,37.06386287031449,-24.353094185953523,-12.113097338875026,4466.562963867187,4605.3562136622,4327.769714072174,3935336500.0,0.006717966037625089
2023-08-25,4405.7099609375,4418.4599609375,4356.2900390625,4389.3798828125,3296180000,4457.736962890625,4459.564970703125,35.250592541957076,-23.9495932647842,-14.48039652405686,4457.736962890625,4587.73145894207,4327.74246683918,3901095000.0,0.006264619755036449
2023-08-28,4433.31005859375,4439.56005859375,4414.97998046875,4426.02978515625,2957230000,4449.9544677734375,4459.714375,41.54448936741924,-21.158813034709965,-15.816079826187483,4449.9544677734375,4564.601804923928,4335.307130622947,3823776500.0,0.01450830719454621
2023-08-29,4497.6298828125,4500.14013671875,4431.68017578125,4432.75,3354820000,4445.999462890625,4461.47517578125,53.53378654259159,-13.600252084470412,-15.37291427784407,4445.999462890625,4546.861150267154,4345.137775514097,3789399000.0,0.003833182103508026
2023-08-30,4514.8701171875,4521.64990234375,4493.58984375,4500.33984375,3064110000,4446.073461914062,4463.99837890625,55.23824020906295,-6.148024642437122,-13.52793635076268,4446.073461914062,4547.145280563506,4345.001643264618,3729069000.0,-0.0015969365120942491
2023-08-31,4507.66015625,4532.259765625,4507.39013671875,4517.009765625,3946360000,4446.361962890625,4466.837783203125,54.93451875817687,-0.8144755288212764,-10.9852441863744,4446.361962890625,4548.135126110509,4344.5887996707415,3718931000.0,0.0017991292600010311
2023-09-01,4515.77001953125,4541.25,4501.35009765625,4530.60009765625,3246260000,4448.248974609375,4469.515380859375,53.06952135029021,4.020453474695387,-7.9841046541604435,4448.248974609375,4553.822945350779,4342.675003867971,3674078500.0,-0.004194177587506065
2023-09-05,4496.830078125,4514.2900390625,4496.009765625,4510.06005859375,3526250000,4447.168481445313,4472.485380859375,57.53305547481497,6.251807613422898,-5.136922200643776,4447.168481445313,4550.127699897517,4344.2092629931085,3675695000.0,-0.006971599351452862
2023-09-06,4465.47998046875,4490.35009765625,4442.3798828125,4490.35009765625,3418850000,4445.473486328125,4475.218583984375,57.855240527734665,5.427911383569153,-3.0239554838011893,4445.473486328125,4545.898555069042,4345.048417587207,3652392000.0,-0.0032112659361860363
2023-09-07,4451.14013671875,4457.81005859375,4430.4599609375,4434.5498046875,3763760000,4444.644995117187,4476.67318359375,60.92807884376569,3.5766329398547896,-1.7038377990699938,4444.644995117187,4544.569804449057,4344.720185785317,3650425000.0,0.0014266227216406246
2023-09-08,4457.490234375,4473.52978515625,4448.3798828125,4451.2998046875,3259290000,4444.0780029296875,4478.285791015625,61.69468679987614,2.5920022577865893,-0.8446697876986772,4444.0780029296875,4543.5526736530555,4344.6033322063195,3588171000.0,0.006723453106275201
2023-09-11,4487.4599609375,4490.77001953125,4467.89013671875,4480.97998046875,3369920000,4445.248510742187,4480.10619140625,61.68546475991927,4.18177689354161,0.1606195485493802,4445.248510742187,4546.251864196768,4344.245157287606,3569002500.0,-0.005695885604828921
2023-09-12,4461.89990234375,4487.10986328125,4456.830078125,4473.27001953125,3435740000,4443.857495117188,4480.336591796875,59.56765261407806,3.3406922115855195,0.7966340811566082,4443.857495117188,4543.031776142568,4344.683214091808,3545969000.0,0.0012416323054647016
2023-09-13,4467.43994140625,4479.39013671875,4453.52001953125,4462.64990234375,3529430000,4445.336499023438,4480.57359375,54.54680306110484,3.0855926029407783,1.2544257855134422,4445.336499023438,4545.015158212826,4345.65783983405,3530828000.0,0.00842991886716793
2023-09-14,4505.10009765625,4511.990234375,4478.68994140625,4487.77978515625,3648720000,4450.375,4481.73919921875,69.90019797438404,5.854793777330087,2.174499383876771,4450.375,4551.503004387717,4349.246995612283,3525568500.0,-0.012159612938677844
2023-09-15,4450.31982421875,4497.97998046875,4447.2099609375,4497.97998046875,6932230000,4454.372998046875,4482.513798828125,56.391643381545315,3.587738197838007,2.4571471466690182,4454.372998046875,4548.243624820828,4360.502371272923,3674995000.0,0.0007212876971294246
2023-09-18,4453.52978515625,4466.35986328125,4442.10986328125,4445.1298828125,3161230000,4458.563989257813,4483.605390625,53.11475163221711,2.0267344060948744,2.37106459855419,4458.563989257813,4543.586762950923,4373.541215564703,3636036500.0,-0.002151010615372817
2023-09-19,4443.9501953125,4449.85009765625,4416.60986328125,4445.41015625,3614880000,4460.772998046875,4484.293798828125,40.0534171021584,0.01644524376206391,1.900140727595765,4460.772998046875,4541.553897197989,4379.992098895761,3630438000.0,-0.0093947947580596
